date,channel,campaign_id,campaign_name,utm_source,utm_medium,ad_set,creative_id,impressions,clicks,spend_usd,conversions,revenue_usd,ctr_%,avg_cpc_usd,roas,audience_segment,age_range
2025-02-25,Search,CMP0554,Search_554,search,cpc,AS890,CR4788,93144,2499,1599.62,118,14037.61,2.68,0.64,8.78,Loyalty,25-34
2025-02-25,Display,CMP0555,Display_555,display,banner,AS797,CR7131,105743,2989,2909.89,135,6371.05,2.83,0.97,2.19,Lookalike,45-54
2025-02-25,Social,CMP0556,Social_556,social,social,AS535,CR8993,57403,1585,1007.44,32,3825.66,2.76,0.64,3.8,Retargeting,55+
2025-02-25,Email,CMP0557,Email_557,email,email,AS299,CR9649,95218,2808,3663.77,129,9705.41,2.95,1.3,2.65,Lookalike,25-34
2025-02-25,Email,CMP0558,Email_558,email,email,AS550,CR9056,75468,1470,1919.68,71,3022.12,1.95,1.31,1.57,Retargeting,25-34
2025-02-25,Affiliate,CMP0559,Affiliate_559,affiliate,affiliate,AS682,CR2949,55795,1051,587.18,31,1116.36,1.88,0.56,1.9,Loyalty,25-34
2025-02-25,Affiliate,CMP0560,Affiliate_560,affiliate,affiliate,AS400,CR1282,134933,4018,4399.97,118,4026.34,2.98,1.1,0.92,Retargeting,55+
2025-02-25,Affiliate,CMP0561,Affiliate_561,affiliate,affiliate,AS889,CR9642,98142,1458,1442.88,22,2320.01,1.49,0.99,1.61,Prospects,55+
2025-02-26,Search,CMP0562,Search_562,search,cpc,AS778,CR6764,62281,1730,436.31,68,4289.18,2.78,0.25,9.83,Lookalike,25-34
2025-02-26,Search,CMP0563,Search_563,search,cpc,AS925,CR2349,140279,3782,3870.08,36,2778.48,2.7,1.02,0.72,Lookalike,55+
2025-02-26,Display,CMP0564,Display_564,display,banner,AS762,CR8677,121629,811,475.87,6,717.3,0.67,0.59,1.51,Loyalty,55+
2025-02-26,Social,CMP0565,Social_565,social,social,AS359,CR4772,58173,594,446.52,19,1538.05,1.02,0.75,3.44,Lookalike,35-44
2025-02-26,Email,CMP0566,Email_566,email,email,AS240,CR1652,106321,2182,877.73,65,1485.61,2.05,0.4,1.69,Loyalty,45-54
2025-02-26,Affiliate,CMP0567,Affiliate_567,affiliate,affiliate,AS255,CR8720,107973,1598,885.82,49,960.28,1.48,0.55,1.08,Prospects,45-54
2025-02-26,Affiliate,CMP0568,Affiliate_568,affiliate,affiliate,AS127,CR3392,13556,209,70.48,6,187.72,1.54,0.34,2.66,Loyalty,45-54
2025-02-27,Search,CMP0569,Search_569,search,cpc,AS504,CR4117,46553,695,304.3,31,3147.37,1.49,0.44,10.34,Retargeting,55+
2025-02-27,Search,CMP0570,Search_570,search,cpc,AS854,CR1017,86377,1804,1171.27,24,1573.76,2.09,0.65,1.34,Retargeting,18-24
2025-02-27,Display,CMP0571,Display_571,display,banner,AS772,CR2407,118126,607,378.98,21,372.05,0.51,0.62,0.98,Prospects,35-44
2025-02-27,Display,CMP0572,Display_572,display,banner,AS338,CR5241,41619,1153,974.52,29,1336.05,2.77,0.85,1.37,Lookalike,25-34
2025-02-27,Social,CMP0573,Social_573,social,social,AS701,CR1114,54562,1314,1186.64,52,1641.32,2.41,0.9,1.38,Retargeting,35-44
2025-02-27,Social,CMP0574,Social_574,social,social,AS714,CR1570,25713,684,712.36,18,1535.15,2.66,1.04,2.16,Lookalike,18-24
2025-02-27,Social,CMP0575,Social_575,social,social,AS238,CR1531,20402,306,309.43,9,866.1,1.5,1.01,2.8,Retargeting,55+
2025-02-27,Email,CMP0576,Email_576,email,email,AS648,CR8726,69476,1300,1472.56,16,871.45,1.87,1.13,0.59,Lookalike,25-34
2025-02-27,Email,CMP0577,Email_577,email,email,AS940,CR5621,49268,982,1058.78,14,595.07,1.99,1.08,0.56,Retargeting,25-34
2025-02-27,Affiliate,CMP0578,Affiliate_578,affiliate,affiliate,AS924,CR2372,75851,1888,1783.71,36,1721.02,2.49,0.94,0.96,Lookalike,35-44
2025-02-28,Search,CMP0579,Search_579,search,cpc,AS957,CR6295,140370,1021,635.29,36,2819.08,0.73,0.62,4.44,Retargeting,35-44
2025-02-28,Display,CMP0580,Display_580,display,banner,AS743,CR2465,57192,729,744.62,8,683.28,1.27,1.02,0.92,Loyalty,18-24
2025-02-28,Display,CMP0581,Display_581,display,banner,AS137,CR6434,42085,881,1148.51,14,1558.0,2.09,1.3,1.36,Lookalike,35-44
2025-02-28,Social,CMP0582,Social_582,social,social,AS973,CR3231,80486,1075,936.43,40,2696.94,1.33,0.87,2.88,Loyalty,25-34
2025-02-28,Email,CMP0583,Email_583,email,email,AS515,CR8308,48283,756,234.74,15,1776.62,1.57,0.31,7.57,Prospects,55+
2025-02-28,Affiliate,CMP0584,Affiliate_584,affiliate,affiliate,AS916,CR3258,145831,2302,2746.35,15,285.83,1.58,1.19,0.1,Loyalty,55+
2025-03-01,Search,CMP0585,Search_585,search,cpc,AS519,CR3806,134861,1633,1365.23,61,4407.01,1.21,0.84,3.23,Retargeting,18-24
2025-03-01,Display,CMP0586,Display_586,display,banner,AS321,CR2979,74596,1486,1753.88,40,1123.71,1.99,1.18,0.64,Prospects,45-54
2025-03-01,Display,CMP0587,Display_587,display,banner,AS511,CR2327,141792,1077,1295.78,28,810.03,0.76,1.2,0.63,Lookalike,25-34
2025-03-01,Display,CMP0588,Display_588,display,banner,AS613,CR1349,75547,1381,1255.71,66,7778.11,1.83,0.91,6.19,Retargeting,18-24
2025-03-01,Social,CMP0589,Social_589,social,social,AS607,CR1750,27644,222,95.1,6,318.22,0.8,0.43,3.35,Lookalike,25-34
2025-03-01,Social,CMP0590,Social_590,social,social,AS608,CR1211,108850,655,566.2,5,106.26,0.6,0.86,0.19,Retargeting,55+
2025-03-01,Social,CMP0591,Social_591,social,social,AS540,CR6758,62019,908,466.96,13,747.39,1.46,0.51,1.6,Retargeting,25-34
2025-03-01,Email,CMP0592,Email_592,email,email,AS989,CR9573,130893,3371,4762.04,64,2926.55,2.58,1.41,0.61,Loyalty,25-34
2025-03-01,Affiliate,CMP0593,Affiliate_593,affiliate,affiliate,AS348,CR8034,90521,1311,456.75,40,3294.69,1.45,0.35,7.21,Loyalty,35-44
2025-03-01,Affiliate,CMP0594,Affiliate_594,affiliate,affiliate,AS701,CR8547,146702,1643,2194.71,71,5831.51,1.12,1.34,2.66,Loyalty,18-24
2025-03-02,Search,CMP0595,Search_595,search,cpc,AS290,CR4738,59393,618,326.32,16,1276.13,1.04,0.53,3.91,Retargeting,35-44
2025-03-02,Display,CMP0596,Display_596,display,banner,AS405,CR4533,13825,177,203.05,6,305.61,1.28,1.15,1.51,Loyalty,45-54
2025-03-02,Social,CMP0597,Social_597,social,social,AS960,CR5537,73312,1514,1298.11,24,498.91,2.06,0.86,0.38,Loyalty,55+
2025-03-02,Email,CMP0598,Email_598,email,email,AS932,CR7872,99203,1333,1618.53,42,3662.5,1.34,1.21,2.26,Loyalty,35-44
2025-03-02,Email,CMP0599,Email_599,email,email,AS664,CR4559,102328,1160,1540.51,29,1250.54,1.13,1.33,0.81,Retargeting,25-34
2025-03-02,Email,CMP0600,Email_600,email,email,AS705,CR2674,43313,1128,351.41,47,5448.38,2.6,0.31,15.5,Lookalike,35-44
2025-03-02,Affiliate,CMP0601,Affiliate_601,affiliate,affiliate,AS319,CR3824,90193,1916,1566.0,45,4940.74,2.12,0.82,3.16,Retargeting,35-44
2025-03-02,Affiliate,CMP0602,Affiliate_602,affiliate,affiliate,AS768,CR8248,16507,452,581.29,7,718.33,2.73,1.29,1.24,Lookalike,25-34
2025-03-03,Search,CMP0603,Search_603,search,cpc,AS764,CR2545,121928,3104,3796.67,43,1836.97,2.55,1.22,0.48,Loyalty,18-24
2025-03-03,Display,CMP0604,Display_604,display,banner,AS929,CR1401,149519,1790,779.91,67,7601.63,1.2,0.44,9.75,Retargeting,55+
2025-03-03,Social,CMP0605,Social_605,social,social,AS653,CR5994,100223,2791,3361.3,36,1315.47,2.78,1.2,0.39,Prospects,35-44
2025-03-03,Email,CMP0606,Email_606,email,email,AS423,CR3245,28902,487,289.99,13,1035.89,1.68,0.6,3.57,Lookalike,45-54
2025-03-03,Affiliate,CMP0607,Affiliate_607,affiliate,affiliate,AS636,CR6408,72860,576,567.51,25,974.77,0.79,0.99,1.72,Retargeting,25-34
2025-03-03,Affiliate,CMP0608,Affiliate_608,affiliate,affiliate,AS720,CR6109,62553,588,234.22,27,2374.32,0.94,0.4,10.14,Prospects,25-34
2025-03-03,Affiliate,CMP0609,Affiliate_609,affiliate,affiliate,AS980,CR3072,57858,1070,893.37,33,2979.47,1.85,0.83,3.34,Loyalty,45-54
2025-03-04,Search,CMP0610,Search_610,search,cpc,AS268,CR5464,121687,1585,598.98,56,4957.38,1.3,0.38,8.28,Loyalty,25-34
2025-03-04,Display,CMP0611,Display_611,display,banner,AS120,CR9969,127678,1914,1311.4,37,2237.53,1.5,0.69,1.71,Prospects,55+
2025-03-04,Display,CMP0612,Display_612,display,banner,AS343,CR8181,119755,1269,1200.15,12,286.73,1.06,0.95,0.24,Retargeting,18-24
2025-03-04,Display,CMP0613,Display_613,display,banner,AS689,CR4351,48359,1277,1205.17,31,2166.11,2.64,0.94,1.8,Retargeting,55+
2025-03-04,Social,CMP0614,Social_614,social,social,AS677,CR1218,27657,476,651.66,8,200.39,1.72,1.37,0.31,Retargeting,18-24
2025-03-04,Social,CMP0615,Social_615,social,social,AS386,CR2111,19611,386,150.89,13,689.37,1.97,0.39,4.57,Loyalty,35-44
2025-03-04,Social,CMP0616,Social_616,social,social,AS673,CR7442,145985,2593,1291.76,37,3406.58,1.78,0.5,2.64,Lookalike,45-54
2025-03-04,Email,CMP0617,Email_617,email,email,AS752,CR7293,104166,2757,1991.13,29,2591.01,2.65,0.72,1.3,Prospects,25-34
2025-03-04,Affiliate,CMP0618,Affiliate_618,affiliate,affiliate,AS907,CR6736,119584,3476,1558.75,62,6998.75,2.91,0.45,4.49,Retargeting,55+
2025-03-04,Affiliate,CMP0619,Affiliate_619,affiliate,affiliate,AS866,CR2692,148234,4340,1015.8,132,7151.1,2.93,0.23,7.04,Loyalty,55+
2025-03-05,Search,CMP0620,Search_620,search,cpc,AS497,CR1111,115507,1729,2264.71,69,2106.78,1.5,1.31,0.93,Retargeting,35-44
2025-03-05,Search,CMP0621,Search_621,search,cpc,AS385,CR1758,108905,855,730.36,21,1033.29,0.78,0.85,1.41,Retargeting,45-54
2025-03-05,Display,CMP0622,Display_622,display,banner,AS152,CR2344,77028,839,970.45,13,1294.22,1.09,1.16,1.33,Prospects,25-34
2025-03-05,Social,CMP0623,Social_623,social,social,AS612,CR7775,72097,888,1300.83,29,1327.23,1.23,1.46,1.02,Prospects,18-24
2025-03-05,Social,CMP0624,Social_624,social,social,AS810,CR3269,131379,1186,1650.46,24,1612.45,0.9,1.39,0.98,Retargeting,45-54
2025-03-05,Email,CMP0625,Email_625,email,email,AS169,CR2632,46202,1337,598.41,41,3566.11,2.89,0.45,5.96,Lookalike,55+
2025-03-05,Email,CMP0626,Email_626,email,email,AS961,CR1741,96827,2238,781.46,48,4483.78,2.31,0.35,5.74,Loyalty,25-34
2025-03-05,Affiliate,CMP0627,Affiliate_627,affiliate,affiliate,AS457,CR2859,136375,3475,5056.44,72,5273.11,2.55,1.46,1.04,Prospects,25-34
2025-03-05,Affiliate,CMP0628,Affiliate_628,affiliate,affiliate,AS687,CR3965,62109,547,707.62,21,392.0,0.88,1.29,0.55,Loyalty,35-44
2025-03-05,Affiliate,CMP0629,Affiliate_629,affiliate,affiliate,AS816,CR1106,90003,1640,2075.99,68,5610.0,1.82,1.27,2.7,Lookalike,55+
2025-03-06,Search,CMP0630,Search_630,search,cpc,AS910,CR3235,60400,1529,1630.8,48,2064.43,2.53,1.07,1.27,Loyalty,55+
2025-03-06,Search,CMP0631,Search_631,search,cpc,AS765,CR5403,17505,486,668.61,10,1170.57,2.77,1.38,1.75,Prospects,55+
2025-03-06,Display,CMP0632,Display_632,display,banner,AS103,CR2164,41455,721,354.18,23,811.58,1.74,0.49,2.29,Prospects,55+
2025-03-06,Social,CMP0633,Social_633,social,social,AS427,CR2325,94861,1728,1003.53,42,3234.53,1.82,0.58,3.22,Loyalty,55+
2025-03-06,Email,CMP0634,Email_634,email,email,AS791,CR7937,105570,1093,1359.74,19,509.24,1.03,1.24,0.37,Retargeting,18-24
2025-03-06,Affiliate,CMP0635,Affiliate_635,affiliate,affiliate,AS737,CR4905,137515,1937,2136.08,45,3235.71,1.41,1.1,1.51,Lookalike,25-34
2025-03-06,Affiliate,CMP0636,Affiliate_636,affiliate,affiliate,AS479,CR2209,73671,612,146.67,24,2837.84,0.83,0.24,19.35,Lookalike,45-54
2025-03-06,Affiliate,CMP0637,Affiliate_637,affiliate,affiliate,AS364,CR1319,29217,192,116.91,5,77.03,0.65,0.61,0.66,Loyalty,18-24
2025-03-07,Search,CMP0638,Search_638,search,cpc,AS315,CR7452,106886,1873,1901.42,36,1686.69,1.75,1.02,0.89,Lookalike,35-44
2025-03-07,Search,CMP0639,Search_639,search,cpc,AS990,CR8278,73843,520,406.08,11,1078.07,0.7,0.78,2.65,Prospects,45-54
2025-03-07,Search,CMP0640,Search_640,search,cpc,AS590,CR6811,35953,375,422.9,19,1265.54,1.04,1.13,2.99,Prospects,55+
2025-03-07,Display,CMP0641,Display_641,display,banner,AS444,CR7558,66081,1671,556.22,10,1164.0,2.53,0.33,2.09,Retargeting,45-54
2025-03-07,Social,CMP0642,Social_642,social,social,AS461,CR1730,131888,3518,3001.42,168,11998.35,2.67,0.85,4.0,Lookalike,25-34
2025-03-07,Social,CMP0643,Social_643,social,social,AS652,CR5319,39915,667,650.53,23,1159.99,1.67,0.98,1.78,Prospects,55+
2025-03-07,Social,CMP0644,Social_644,social,social,AS184,CR6768,30913,857,419.47,14,1298.01,2.77,0.49,3.09,Prospects,18-24
2025-03-07,Email,CMP0645,Email_645,email,email,AS820,CR3866,74349,1157,630.75,16,1223.88,1.56,0.55,1.94,Retargeting,18-24
2025-03-07,Affiliate,CMP0646,Affiliate_646,affiliate,affiliate,AS250,CR4288,47466,1009,756.28,7,557.34,2.12,0.75,0.74,Lookalike,45-54
2025-03-07,Affiliate,CMP0647,Affiliate_647,affiliate,affiliate,AS846,CR5316,133244,2240,714.94,75,5271.16,1.68,0.32,7.37,Prospects,55+
2025-03-07,Affiliate,CMP0648,Affiliate_648,affiliate,affiliate,AS236,CR2784,42498,1148,1295.08,36,1493.96,2.7,1.13,1.15,Loyalty,25-34
2025-03-08,Search,CMP0649,Search_649,search,cpc,AS952,CR6457,114570,1491,679.52,46,3273.81,1.3,0.46,4.82,Retargeting,35-44
2025-03-08,Display,CMP0650,Display_650,display,banner,AS454,CR9563,83035,2340,1667.87,79,9361.24,2.82,0.71,5.61,Prospects,35-44
2025-03-08,Display,CMP0651,Display_651,display,banner,AS788,CR9417,85873,1391,286.29,48,2017.26,1.62,0.21,7.05,Retargeting,45-54
2025-03-08,Display,CMP0652,Display_652,display,banner,AS771,CR6335,75096,784,1120.01,19,1990.85,1.04,1.43,1.78,Lookalike,55+
2025-03-08,Social,CMP0653,Social_653,social,social,AS357,CR8714,138386,2769,3772.8,54,1562.53,2.0,1.36,0.41,Lookalike,55+
2025-03-08,Social,CMP0654,Social_654,social,social,AS205,CR2702,92913,1942,470.08,20,633.41,2.09,0.24,1.35,Prospects,25-34
2025-03-08,Email,CMP0655,Email_655,email,email,AS714,CR3548,12718,312,335.89,3,271.69,2.45,1.08,0.81,Lookalike,25-34
2025-03-08,Email,CMP0656,Email_656,email,email,AS183,CR7515,30318,223,95.38,8,836.81,0.73,0.43,8.77,Loyalty,35-44
2025-03-08,Affiliate,CMP0657,Affiliate_657,affiliate,affiliate,AS635,CR1954,63427,474,677.24,8,646.22,0.75,1.43,0.95,Loyalty,45-54
2025-03-09,Search,CMP0658,Search_658,search,cpc,AS809,CR9629,27544,256,318.06,7,308.56,0.93,1.24,0.97,Retargeting,55+
2025-03-09,Search,CMP0659,Search_659,search,cpc,AS754,CR3129,27774,697,248.25,25,1225.9,2.51,0.36,4.94,Prospects,25-34
2025-03-09,Search,CMP0660,Search_660,search,cpc,AS454,CR9019,40415,390,258.42,7,724.64,0.96,0.66,2.8,Loyalty,18-24
2025-03-09,Display,CMP0661,Display_661,display,banner,AS132,CR9204,37881,1026,820.33,48,4733.48,2.71,0.8,5.77,Prospects,45-54
2025-03-09,Display,CMP0662,Display_662,display,banner,AS119,CR4286,31597,231,321.04,9,355.18,0.73,1.39,1.11,Lookalike,25-34
2025-03-09,Social,CMP0663,Social_663,social,social,AS997,CR1078,146124,3998,4459.36,166,6361.08,2.74,1.12,1.43,Retargeting,55+
2025-03-09,Social,CMP0664,Social_664,social,social,AS942,CR5955,124419,1977,1177.89,39,3363.99,1.59,0.6,2.86,Loyalty,35-44
2025-03-09,Social,CMP0665,Social_665,social,social,AS800,CR5601,58026,880,370.59,41,3990.08,1.52,0.42,10.77,Prospects,45-54
2025-03-09,Email,CMP0666,Email_666,email,email,AS526,CR1820,10113,97,94.89,4,176.13,0.95,0.98,1.86,Prospects,35-44
2025-03-09,Affiliate,CMP0667,Affiliate_667,affiliate,affiliate,AS576,CR8125,117698,2424,2522.98,117,4245.08,2.06,1.04,1.68,Lookalike,18-24
2025-03-09,Affiliate,CMP0668,Affiliate_668,affiliate,affiliate,AS196,CR3005,52835,422,627.61,17,698.63,0.8,1.49,1.11,Lookalike,45-54
2025-03-10,Search,CMP0669,Search_669,search,cpc,AS511,CR4417,84806,2254,1173.26,95,4683.96,2.66,0.52,3.99,Lookalike,45-54
2025-03-10,Display,CMP0670,Display_670,display,banner,AS330,CR9192,116384,2419,2984.35,46,2406.91,2.08,1.23,0.81,Loyalty,35-44
2025-03-10,Display,CMP0671,Display_671,display,banner,AS739,CR1911,149799,1658,590.09,50,1733.15,1.11,0.36,2.94,Lookalike,35-44
2025-03-10,Social,CMP0672,Social_672,social,social,AS352,CR5332,56568,430,86.74,21,333.67,0.76,0.2,3.85,Loyalty,18-24
2025-03-10,Social,CMP0673,Social_673,social,social,AS435,CR8197,92819,1268,1742.73,39,1615.77,1.37,1.37,0.93,Prospects,35-44
2025-03-10,Social,CMP0674,Social_674,social,social,AS242,CR8249,41254,743,964.5,35,2354.13,1.8,1.3,2.44,Retargeting,55+
2025-03-10,Email,CMP0675,Email_675,email,email,AS747,CR5616,63609,344,217.64,7,504.44,0.54,0.63,2.32,Lookalike,45-54
2025-03-10,Email,CMP0676,Email_676,email,email,AS459,CR8361,76172,1986,1835.59,63,7275.33,2.61,0.92,3.96,Loyalty,35-44
2025-03-10,Email,CMP0677,Email_677,email,email,AS671,CR5427,41450,446,361.03,14,1279.96,1.08,0.81,3.55,Prospects,55+
2025-03-10,Affiliate,CMP0678,Affiliate_678,affiliate,affiliate,AS918,CR5650,91455,1008,389.86,39,1602.78,1.1,0.39,4.11,Lookalike,35-44
2025-03-10,Affiliate,CMP0679,Affiliate_679,affiliate,affiliate,AS312,CR9593,137673,1861,455.28,78,6700.11,1.35,0.24,14.72,Lookalike,55+
2025-03-11,Search,CMP0680,Search_680,search,cpc,AS784,CR8790,10710,183,134.26,9,136.85,1.7,0.73,1.02,Loyalty,45-54
2025-03-11,Search,CMP0681,Search_681,search,cpc,AS780,CR4484,71132,976,941.02,23,1140.75,1.37,0.96,1.21,Retargeting,25-34
2025-03-11,Search,CMP0682,Search_682,search,cpc,AS862,CR7223,133380,3676,3039.74,42,2827.75,2.76,0.83,0.93,Lookalike,25-34
2025-03-11,Display,CMP0683,Display_683,display,banner,AS586,CR7590,49184,342,118.88,9,642.95,0.7,0.35,5.41,Lookalike,18-24
2025-03-11,Social,CMP0684,Social_684,social,social,AS619,CR2891,57247,955,494.35,42,4157.37,1.67,0.52,8.41,Lookalike,45-54
2025-03-11,Email,CMP0685,Email_685,email,email,AS697,CR7771,94942,963,572.38,5,82.18,1.01,0.59,0.14,Lookalike,35-44
2025-03-11,Email,CMP0686,Email_686,email,email,AS454,CR9908,92610,698,533.01,28,1455.73,0.75,0.76,2.73,Prospects,35-44
2025-03-11,Email,CMP0687,Email_687,email,email,AS199,CR1751,118897,2059,840.8,42,2893.69,1.73,0.41,3.44,Prospects,18-24
2025-03-11,Affiliate,CMP0688,Affiliate_688,affiliate,affiliate,AS707,CR5521,24393,509,243.01,4,471.55,2.09,0.48,1.94,Lookalike,25-34
2025-03-11,Affiliate,CMP0689,Affiliate_689,affiliate,affiliate,AS689,CR7921,115207,1133,705.23,21,650.97,0.98,0.62,0.92,Loyalty,25-34
2025-03-12,Search,CMP0690,Search_690,search,cpc,AS459,CR8220,110591,2933,1172.41,72,7954.69,2.65,0.4,6.78,Prospects,18-24
2025-03-12,Search,CMP0691,Search_691,search,cpc,AS688,CR6392,48462,828,696.69,34,2396.53,1.71,0.84,3.44,Retargeting,45-54
2025-03-12,Display,CMP0692,Display_692,display,banner,AS126,CR2246,129551,1750,2254.43,27,1929.93,1.35,1.29,0.86,Lookalike,55+
2025-03-12,Display,CMP0693,Display_693,display,banner,AS507,CR3484,90453,1671,2309.59,44,1021.98,1.85,1.38,0.44,Retargeting,35-44
2025-03-12,Display,CMP0694,Display_694,display,banner,AS348,CR8953,26418,141,74.79,7,331.82,0.53,0.53,4.44,Prospects,45-54
2025-03-12,Social,CMP0695,Social_695,social,social,AS850,CR3635,127896,3008,3861.0,22,1156.03,2.35,1.28,0.3,Lookalike,35-44
2025-03-12,Email,CMP0696,Email_696,email,email,AS750,CR3096,74349,1148,850.51,24,683.75,1.54,0.74,0.8,Retargeting,45-54
2025-03-12,Affiliate,CMP0697,Affiliate_697,affiliate,affiliate,AS604,CR4767,107779,1831,1815.41,73,5364.92,1.7,0.99,2.96,Lookalike,45-54
2025-03-12,Affiliate,CMP0698,Affiliate_698,affiliate,affiliate,AS134,CR5387,60151,1401,2063.72,8,212.77,2.33,1.47,0.1,Lookalike,55+
2025-03-12,Affiliate,CMP0699,Affiliate_699,affiliate,affiliate,AS537,CR8565,90372,2429,1770.49,56,3450.56,2.69,0.73,1.95,Lookalike,35-44
2025-03-13,Search,CMP0700,Search_700,search,cpc,AS757,CR8313,27455,158,96.68,6,338.97,0.57,0.61,3.51,Loyalty,25-34
2025-03-13,Search,CMP0701,Search_701,search,cpc,AS764,CR4707,139441,1637,1638.16,71,7082.31,1.17,1.0,4.32,Prospects,18-24
2025-03-13,Search,CMP0702,Search_702,search,cpc,AS916,CR4568,24345,695,198.47,12,1236.91,2.85,0.29,6.23,Lookalike,18-24
2025-03-13,Display,CMP0703,Display_703,display,banner,AS513,CR6888,124147,2456,2768.43,47,1684.52,1.98,1.13,0.61,Retargeting,25-34
2025-03-13,Social,CMP0704,Social_704,social,social,AS239,CR4392,61718,1141,1477.5,37,3034.88,1.85,1.29,2.05,Lookalike,45-54
2025-03-13,Social,CMP0705,Social_705,social,social,AS678,CR6756,62265,916,906.4,23,1928.5,1.47,0.99,2.13,Prospects,45-54
2025-03-13,Social,CMP0706,Social_706,social,social,AS431,CR1777,124209,2469,1623.67,73,5852.35,1.99,0.66,3.6,Loyalty,35-44
2025-03-13,Email,CMP0707,Email_707,email,email,AS217,CR8773,100235,688,404.72,4,85.42,0.69,0.59,0.21,Loyalty,18-24
2025-03-13,Email,CMP0708,Email_708,email,email,AS421,CR9180,97773,692,876.13,10,1023.82,0.71,1.27,1.17,Prospects,35-44
2025-03-13,Affiliate,CMP0709,Affiliate_709,affiliate,affiliate,AS539,CR7534,88478,1123,968.88,28,3159.67,1.27,0.86,3.26,Retargeting,45-54
2025-03-13,Affiliate,CMP0710,Affiliate_710,affiliate,affiliate,AS387,CR5515,143539,2691,1972.22,131,9569.07,1.87,0.73,4.85,Lookalike,55+
2025-03-14,Search,CMP0711,Search_711,search,cpc,AS309,CR6032,95571,835,397.5,12,474.59,0.87,0.48,1.19,Retargeting,18-24
2025-03-14,Search,CMP0712,Search_712,search,cpc,AS332,CR3245,100835,2869,2699.58,38,2386.87,2.85,0.94,0.88,Prospects,45-54
2025-03-14,Search,CMP0713,Search_713,search,cpc,AS644,CR4390,106399,980,973.85,31,2493.35,0.92,0.99,2.56,Retargeting,25-34
2025-03-14,Display,CMP0714,Display_714,display,banner,AS280,CR8984,104520,2935,2909.09,122,8184.06,2.81,0.99,2.81,Loyalty,25-34
2025-03-14,Display,CMP0715,Display_715,display,banner,AS564,CR6780,87030,634,912.82,21,725.62,0.73,1.44,0.79,Lookalike,18-24
2025-03-14,Display,CMP0716,Display_716,display,banner,AS916,CR5785,35086,270,195.33,10,412.69,0.77,0.72,2.11,Prospects,45-54
2025-03-14,Social,CMP0717,Social_717,social,social,AS532,CR7185,49487,1089,1436.75,17,936.04,2.2,1.32,0.65,Lookalike,35-44
2025-03-14,Social,CMP0718,Social_718,social,social,AS808,CR6432,103089,2925,2091.54,143,11122.1,2.84,0.72,5.32,Loyalty,25-34
2025-03-14,Email,CMP0719,Email_719,email,email,AS572,CR6317,140261,3038,3127.48,42,1548.65,2.17,1.03,0.5,Lookalike,35-44
2025-03-14,Email,CMP0720,Email_720,email,email,AS858,CR3067,107598,3175,3517.15,31,3046.21,2.95,1.11,0.87,Retargeting,18-24
2025-03-14,Affiliate,CMP0721,Affiliate_721,affiliate,affiliate,AS304,CR2049,44323,261,322.06,9,137.56,0.59,1.23,0.43,Prospects,25-34
2025-03-14,Affiliate,CMP0722,Affiliate_722,affiliate,affiliate,AS366,CR2777,113760,753,806.2,11,1159.56,0.66,1.07,1.44,Retargeting,35-44
2025-03-14,Affiliate,CMP0723,Affiliate_723,affiliate,affiliate,AS749,CR3911,87460,1340,1624.54,47,1090.69,1.53,1.21,0.67,Prospects,55+
2025-03-15,Search,CMP0724,Search_724,search,cpc,AS990,CR7796,66423,1953,2431.32,18,1059.99,2.94,1.24,0.44,Loyalty,25-34
2025-03-15,Search,CMP0725,Search_725,search,cpc,AS574,CR5189,148249,1687,1305.34,39,2664.52,1.14,0.77,2.04,Loyalty,18-24
2025-03-15,Display,CMP0726,Display_726,display,banner,AS873,CR7057,45579,930,1393.94,46,1842.9,2.04,1.5,1.32,Loyalty,55+
2025-03-15,Display,CMP0727,Display_727,display,banner,AS702,CR1084,73541,387,178.74,6,712.29,0.52,0.46,3.99,Lookalike,18-24
2025-03-15,Social,CMP0728,Social_728,social,social,AS887,CR1231,136988,762,287.85,26,1347.68,0.56,0.38,4.68,Loyalty,55+
2025-03-15,Email,CMP0729,Email_729,email,email,AS694,CR1362,22927,685,433.28,32,2927.56,2.99,0.63,6.76,Loyalty,55+
2025-03-15,Affiliate,CMP0730,Affiliate_730,affiliate,affiliate,AS874,CR1028,120512,1267,1070.1,10,453.71,1.05,0.84,0.42,Loyalty,25-34
2025-03-15,Affiliate,CMP0731,Affiliate_731,affiliate,affiliate,AS271,CR6151,70508,690,734.48,10,1072.31,0.98,1.06,1.46,Prospects,55+
2025-03-16,Search,CMP0732,Search_732,search,cpc,AS780,CR6421,131752,3928,4140.32,65,4611.81,2.98,1.05,1.11,Loyalty,25-34
2025-03-16,Search,CMP0733,Search_733,search,cpc,AS668,CR3172,39684,933,1047.77,16,1432.11,2.35,1.12,1.37,Lookalike,18-24
2025-03-16,Display,CMP0734,Display_734,display,banner,AS610,CR7141,29748,239,56.99,4,278.69,0.8,0.24,4.89,Prospects,45-54
2025-03-16,Social,CMP0735,Social_735,social,social,AS531,CR4437,14886,242,346.84,12,528.34,1.62,1.43,1.52,Lookalike,25-34
2025-03-16,Email,CMP0736,Email_736,email,email,AS323,CR4757,147294,2402,1943.98,104,12133.52,1.63,0.81,6.24,Retargeting,25-34
